Year,Month,Sector,Product_Description,HS_Code,HS_Code_2,HS_Code_4,HS_Code_6,Export_Value_USD,Export_Value_INR,Quantity_Tons,Unit_Price_USD_per_Ton,Port_of_Export,State_of_Origin,Destination_Port_USA,Trade_Terms,Historical_Average_Tariff_Rate_Percent,Export_Share_Percent_of_Total,Partner_Country
2015,September,Auto Components,Engine parts,8409,84,8409,8409,2154862,140066030,184,11711.21,Surat,Gujarat,Los Angeles,FOB,2.5,4.64,USA
2015,September,Auto Components,Brake pads,8708,87,8708,8708,4909190,319097350,595,8250.74,Surat,Gujarat,Seattle,CIF,2.5,1.47,USA
2015,September,Auto Components,Gear boxes,8409,84,8409,8409,2955033,192077145,530,5575.53,Chennai,Tamil Nadu,Los Angeles,CIF,2.5,2.29,USA
2015,September,Electronics,Mobile phones,8517,85,8517,8517,689439,44813535,497,1387.2,Kolkata,West Bengal,Los Angeles,FOB,0.0,4.29,USA
2015,September,Electronics,Laptop computers,8471,84,8471,8471,3806913,247449345,228,16696.99,Vadodara,Gujarat,San Francisco,CIF,0.0,1.58,USA
2015,September,Electronics,Smart watches,8517,85,8517,8517,564413,36686845,463,1219.03,Hyderabad,Telangana,San Francisco,FOB,0.0,4.01,USA
2015,September,Pharmaceuticals,Generic drugs,3001,30,3001,3001,4435060,288278900,337,13160.42,Kolkata,West Bengal,Chicago,FOB,0.0,4.02,USA
2015,September,Pharmaceuticals,Vaccines,3002,30,3002,3002,1964422,127687430,337,5829.15,Chennai,Tamil Nadu,Seattle,CIF,0.0,3.51,USA
2015,September,Pharmaceuticals,Antibiotics,2901,29,2901,2901,866784,56340960,106,8177.21,Kolkata,West Bengal,Philadelphia,CIF,0.0,1.94,USA
2015,September,Chemicals,Organic chemicals,2901,29,2901,2901,1135658,73817770,598,1899.09,Hyderabad,Telangana,Long Beach,FOB,3.0,2.54,USA
2015,September,Chemicals,Inorganic chemicals,2801,28,2801,2801,1115318,72495670,205,5440.58,Mumbai,Maharashtra,Philadelphia,CIF,3.0,1.69,USA
2015,September,Chemicals,Paints,3201,32,3201,3201,2351678,152859070,589,3992.66,Kolkata,West Bengal,Los Angeles,CIF,3.0,3.6,USA
2015,October,Textiles,Cotton yarn,5205,52,5205,5205,2073032,134747080,682,3039.64,Kolkata,West Bengal,San Francisco,FOB,5.0,4.35,USA
2015,October,Textiles,Silk fabric,5007,50,5007,5007,2268411,147446715,589,3851.29,Bangalore,Karnataka,Philadelphia,CIF,5.0,3.51,USA
2015,October,Textiles,Woolen fabric,5101,51,5101,5101,2556486,166171590,726,3521.33,Bangalore,Karnataka,Los Angeles,FOB,5.0,0.62,USA
2015,October,Gems & Jewellery,Diamond rings,7102,71,7102,7102,4844704,314905760,440,11010.69,Bangalore,Karnataka,Long Beach,FOB,7.5,1.76,USA
2015,October,Gems & Jewellery,Gold earrings,7113,71,7113,7113,2911613,189254845,497,5858.38,Mumbai,Maharashtra,San Francisco,CIF,7.5,4.57,USA
2015,October,Gems & Jewellery,Platinum rings,7110,71,7110,7110,4082638,265371470,192,21263.74,Bangalore,Karnataka,San Francisco,CIF,7.5,3.24,USA
2015,October,Footwear,Leather shoes,6403,64,6403,6403,2045233,132940145,772,2649.27,Vadodara,Gujarat,Seattle,FOB,10.0,4.05,USA
2015,October,Footwear,Sports shoes,6404,64,6404,6404,3844274,249877810,758,5071.6,Bangalore,Karnataka,Philadelphia,CIF,10.0,2.81,USA
2015,October,Footwear,Canvas sneakers,6404,64,6404,6404,704970,45823050,422,1670.55,Kolkata,West Bengal,Long Beach,CIF,10.0,0.42,USA
2015,October,Auto Components,Engine parts,8409,84,8409,8409,1124835,73114275,192,5858.52,Mumbai,Maharashtra,Houston,CIF,2.5,3.4,USA
2015,October,Auto Components,Brake pads,8708,87,8708,8708,4433773,288195245,797,5563.08,Hyderabad,Telangana,Boston,CIF,2.5,4.16,USA
2015,October,Auto Components,Gear boxes,8409,84,8409,8409,3883893,252453045,425,9138.57,Chennai,Tamil Nadu,Los Angeles,CIF,2.5,1.54,USA
2015,October,Electronics,Mobile phones,8517,85,8517,8517,2814142,182919230,185,15211.58,Kolkata,West Bengal,New York,FOB,0.0,0.78,USA
2015,October,Electronics,Laptop computers,8471,84,8471,8471,4412060,286783900,509,8668.09,Surat,Gujarat,Philadelphia,FOB,0.0,3.06,USA
2015,October,Electronics,Smart watches,8517,85,8517,8517,4918103,319676695,490,10036.94,Kolkata,West Bengal,San Francisco,CIF,0.0,2.09,USA
2015,October,Pharmaceuticals,Generic drugs,3001,30,3001,3001,3672257,238696705,387,9489.04,Surat,Gujarat,Miami,CIF,0.0,4.5,USA
2015,October,Pharmaceuticals,Vaccines,3002,30,3002,3002,993587,64583155,383,2594.22,Bangalore,Karnataka,Seattle,CIF,0.0,3.73,USA
2015,October,Pharmaceuticals,Antibiotics,2901,29,2901,2901,4677103,304011695,784,5965.69,Surat,Gujarat,Chicago,FOB,0.0,4.03,USA
2015,October,Chemicals,Organic chemicals,2901,29,2901,2901,838810,54522650,497,1687.75,Kolkata,West Bengal,New York,CIF,3.0,0.8,USA
2015,October,Chemicals,Inorganic chemicals,2801,28,2801,2801,4948856,321675640,245,20199.41,Chennai,Tamil Nadu,Philadelphia,FOB,3.0,2.62,USA
2015,October,Chemicals,Paints,3201,32,3201,3201,748631,48661015,263,2846.51,Surat,Gujarat,Philadelphia,FOB,3.0,4.14,USA
2015,November,Textiles,Cotton yarn,5205,52,5205,5205,2455720,159621800,774,3172.76,Vadodara,Gujarat,San Francisco,FOB,5.0,1.28,USA
2015,November,Textiles,Silk fabric,5007,50,5007,5007,1894942,123171230,339,5589.8,Bangalore,Karnataka,Philadelphia,FOB,5.0,4.81,USA
2015,November,Textiles,Woolen fabric,5101,51,5101,5101,4733426,307672690,206,22977.8,Chennai,Tamil Nadu,Los Angeles,FOB,5.0,3.45,USA
2015,November,Gems & Jewellery,Diamond rings,7102,71,7102,7102,3486492,226621980,711,4903.65,Kolkata,West Bengal,San Francisco,CIF,7.5,3.26,USA
2015,November,Gems & Jewellery,Gold earrings,7113,71,7113,7113,4760148,309409620,188,25319.94,Mumbai,Maharashtra,Seattle,CIF,7.5,4.78,USA
2015,November,Gems & Jewellery,Platinum rings,7110,71,7110,7110,1703304,110714760,368,4628.54,Surat,Gujarat,Philadelphia,CIF,7.5,3.29,USA
2015,November,Footwear,Leather shoes,6403,64,6403,6403,1610508,104683020,643,2504.68,Mumbai,Maharashtra,Long Beach,FOB,10.0,1.26,USA
2015,November,Footwear,Sports shoes,6404,64,6404,6404,4769681,310029265,708,6736.84,Mumbai,Maharashtra,Los Angeles,CIF,10.0,3.57,USA
2015,November,Footwear,Canvas sneakers,6404,64,6404,6404,3879196,252147740,449,8639.63,Bangalore,Karnataka,Houston,FOB,10.0,1.42,USA
2015,November,Auto Components,Engine parts,8409,84,8409,8409,3632209,236093585,525,6918.49,Chennai,Tamil Nadu,Chicago,CIF,2.5,2.19,USA
2015,November,Auto Components,Brake pads,8708,87,8708,8708,3039871,197591615,562,5409.02,Surat,Gujarat,Philadelphia,CIF,2.5,4.5,USA
2015,November,Auto Components,Gear boxes,8409,84,8409,8409,4935251,320791315,212,23279.49,Kolkata,West Bengal,New York,CIF,2.5,2.13,USA
2015,November,Electronics,Mobile phones,8517,85,8517,8517,3151329,204836385,788,3999.15,Bangalore,Karnataka,Chicago,CIF,0.0,0.87,USA
2015,November,Electronics,Laptop computers,8471,84,8471,8471,1237431,80433015,534,2317.29,Vadodara,Gujarat,Los Angeles,CIF,0.0,1.19,USA
2015,November,Electronics,Smart watches,8517,85,8517,8517,2150001,139750065,643,3343.7,Hyderabad,Telangana,Long Beach,CIF,0.0,0.34,USA
2015,November,Pharmaceuticals,Generic drugs,3001,30,3001,3001,2906541,188925165,731,3976.12,Surat,Gujarat,Chicago,FOB,0.0,0.37,USA
2015,November,Pharmaceuticals,Vaccines,3002,30,3002,3002,4229164,274895660,727,5817.28,Bangalore,Karnataka,Chicago,CIF,0.0,3.09,USA
2015,November,Pharmaceuticals,Antibiotics,2901,29,2901,2901,2234831,145264015,563,3969.5,Vadodara,Gujarat,New York,CIF,0.0,3.01,USA
2015,November,Chemicals,Organic chemicals,2901,29,2901,2901,1036309,67360085,334,3102.72,Chennai,Tamil Nadu,Chicago,CIF,3.0,1.39,USA
2015,November,Chemicals,Inorganic chemicals,2801,28,2801,2801,3924359,255083335,136,28855.58,Bangalore,Karnataka,Miami,CIF,3.0,2.81,USA
2015,November,Chemicals,Paints,3201,32,3201,3201,2710744,176198360,418,6485.03,Chennai,Tamil Nadu,Seattle,CIF,3.0,0.42,USA
2015,December,Textiles,Cotton yarn,5205,52,5205,5205,2658560,172806400,567,4688.82,Kolkata,West Bengal,San Francisco,FOB,5.0,1.81,USA
2015,December,Textiles,Silk fabric,5007,50,5007,5007,3859374,250859310,240,16080.73,Chennai,Tamil Nadu,Long Beach,FOB,5.0,1.78,USA
2015,December,Textiles,Woolen fabric,5101,51,5101,5101,3412883,221837395,512,6665.79,Kolkata,West Bengal,Houston,FOB,5.0,4.42,USA
2015,December,Gems & Jewellery,Diamond rings,7102,71,7102,7102,4055749,263623685,520,7799.52,Kolkata,West Bengal,Boston,CIF,7.5,1.09,USA
2015,December,Gems & Jewellery,Gold earrings,7113,71,7113,7113,3113745,202393425,111,28051.76,Mumbai,Maharashtra,Chicago,CIF,7.5,0.88,USA
2015,December,Gems & Jewellery,Platinum rings,7110,71,7110,7110,2420781,157350765,119,20342.7,Kolkata,West Bengal,New York,CIF,7.5,2.58,USA
2015,December,Footwear,Leather shoes,6403,64,6403,6403,4113528,267379320,703,5851.39,Hyderabad,Telangana,Los Angeles,FOB,10.0,4.03,USA
2015,December,Footwear,Sports shoes,6404,64,6404,6404,4277977,278068505,383,11169.65,Mumbai,Maharashtra,Boston,CIF,10.0,4.85,USA
2015,December,Footwear,Canvas sneakers,6404,64,6404,6404,4061499,263997435,695,5843.88,Vadodara,Gujarat,Los Angeles,CIF,10.0,1.59,USA
2015,December,Auto Components,Engine parts,8409,84,8409,8409,4103555,266731075,724,5667.89,Hyderabad,Telangana,New York,FOB,2.5,3.9,USA
2015,December,Auto Components,Brake pads,8708,87,8708,8708,3092762,201029530,324,9545.56,Surat,Gujarat,Chicago,FOB,2.5,0.95,USA
2015,December,Auto Components,Gear boxes,8409,84,8409,8409,4906634,318931210,467,10506.71,Mumbai,Maharashtra,Chicago,CIF,2.5,3.52,USA
2015,December,Electronics,Mobile phones,8517,85,8517,8517,3529860,229440900,650,5430.55,Mumbai,Maharashtra,Los Angeles,CIF,0.0,3.13,USA
2015,December,Electronics,Laptop computers,8471,84,8471,8471,3733801,242697065,424,8806.13,Surat,Gujarat,San Francisco,CIF,0.0,3.06,USA
2015,December,Electronics,Smart watches,8517,85,8517,8517,3657200,237718000,665,5499.55,Mumbai,Maharashtra,Los Angeles,FOB,0.0,0.4,USA
2015,December,Pharmaceuticals,Generic drugs,3001,30,3001,3001,2372192,154192480,319,7436.34,Bangalore,Karnataka,Boston,FOB,0.0,3.55,USA
2015,December,Pharmaceuticals,Vaccines,3002,30,3002,3002,3145432,204453080,614,5122.85,Bangalore,Karnataka,Long Beach,FOB,0.0,2.23,USA
2015,December,Pharmaceuticals,Antibiotics,2901,29,2901,2901,890182,57861830,684,1301.44,Kolkata,West Bengal,Seattle,FOB,0.0,2.31,USA
2015,December,Chemicals,Organic chemicals,2901,29,2901,2901,4761554,309501010,663,7181.83,Kolkata,West Bengal,Boston,FOB,3.0,1.54,USA
2015,December,Chemicals,Inorganic chemicals,2801,28,2801,2801,4110725,267197125,260,15810.48,Bangalore,Karnataka,Miami,FOB,3.0,2.87,USA
2015,December,Chemicals,Paints,3201,32,3201,3201,2342718,152276670,534,4387.11,Hyderabad,Telangana,Boston,FOB,3.0,1.58,USA
2016,January,Textiles,Cotton yarn,5205,52,5205,5205,3316552,223867260,523,6341.4,Hyderabad,Telangana,New York,FOB,5.0,3.87,USA
2016,January,Textiles,Silk fabric,5007,50,5007,5007,1925662,129982185,479,4020.17,Vadodara,Gujarat,Philadelphia,FOB,5.0,3.71,USA
2016,January,Textiles,Woolen fabric,5101,51,5101,5101,2218402,149742135,625,3549.44,Hyderabad,Telangana,Philadelphia,FOB,5.0,3.73,USA
2016,January,Gems & Jewellery,Diamond rings,7102,71,7102,7102,3374852,227802510,746,4523.93,Surat,Gujarat,Chicago,FOB,7.5,0.94,USA
2016,January,Gems & Jewellery,Gold earrings,7113,71,7113,7113,4748087,320495872,661,7183.19,Bangalore,Karnataka,Boston,FOB,7.5,3.09,USA
2016,January,Gems & Jewellery,Platinum rings,7110,71,7110,7110,4796340,323752950,484,9909.79,Surat,Gujarat,Long Beach,FOB,7.5,3.79,USA
2016,January,Footwear,Leather shoes,6403,64,6403,6403,3483154,235112895,758,4595.19,Kolkata,West Bengal,Houston,FOB,10.0,1.4,USA
2016,January,Footwear,Sports shoes,6404,64,6404,6404,4522998,305302365,320,14134.37,Hyderabad,Telangana,New York,FOB,10.0,1.48,USA
2016,January,Footwear,Canvas sneakers,6404,64,6404,6404,4727079,319077832,435,10866.85,Hyderabad,Telangana,Philadelphia,CIF,10.0,1.3,USA
2016,January,Auto Components,Engine parts,8409,84,8409,8409,2294152,154855260,437,5249.78,Bangalore,Karnataka,Philadelphia,FOB,2.5,3.05,USA
2016,January,Auto Components,Brake pads,8708,87,8708,8708,2517688,169943940,125,20141.5,Bangalore,Karnataka,Houston,CIF,2.5,3.71,USA
2016,January,Auto Components,Gear boxes,8409,84,8409,8409,3661072,247122360,287,12756.35,Surat,Gujarat,Philadelphia,CIF,2.5,4.7,USA
2016,January,Electronics,Mobile phones,8517,85,8517,8517,1936381,130705717,728,2659.86,Vadodara,Gujarat,Houston,CIF,0.0,2.93,USA
2016,January,Electronics,Laptop computers,8471,84,8471,8471,1221038,82420065,772,1581.66,Mumbai,Maharashtra,Miami,CIF,0.0,2.61,USA
2016,January,Electronics,Smart watches,8517,85,8517,8517,2769993,186974527,618,4482.19,Kolkata,West Bengal,Miami,CIF,0.0,0.98,USA
2016,January,Pharmaceuticals,Generic drugs,3001,30,3001,3001,2584934,174483045,182,14202.93,Mumbai,Maharashtra,New York,FOB,0.0,3.77,USA
2016,January,Pharmaceuticals,Vaccines,3002,30,3002,3002,588342,39713085,747,787.61,Vadodara,Gujarat,Seattle,FOB,0.0,0.93,USA
2016,January,Pharmaceuticals,Antibiotics,2901,29,2901,2901,2325452,156968010,123,18906.11,Chennai,Tamil Nadu,Chicago,CIF,0.0,0.47,USA
2016,January,Chemicals,Organic chemicals,2901,29,2901,2901,1049486,70840305,415,2528.88,Hyderabad,Telangana,Philadelphia,FOB,3.0,1.89,USA
2016,January,Chemicals,Inorganic chemicals,2801,28,2801,2801,3472112,234367560,779,4457.14,Surat,Gujarat,Houston,CIF,3.0,1.51,USA
2016,January,Chemicals,Paints,3201,32,3201,3201,957023,64599052,218,4390.01,Bangalore,Karnataka,Los Angeles,CIF,3.0,2.75,USA
2016,February,Textiles,Cotton yarn,5205,52,5205,5205,4653888,314137440,543,8570.7,Chennai,Tamil Nadu,Houston,FOB,5.0,0.99,USA
2016,February,Textiles,Silk fabric,5007,50,5007,5007,2572610,173651175,796,3231.92,Kolkata,West Bengal,Long Beach,FOB,5.0,4.64,USA
2016,February,Textiles,Woolen fabric,5101,51,5101,5101,4937115,333255262,798,6186.86,Bangalore,Karnataka,Boston,CIF,5.0,1.37,USA
2016,February,Gems & Jewellery,Diamond rings,7102,71,7102,7102,889051,60010942,225,3951.34,Chennai,Tamil Nadu,New York,FOB,7.5,0.29,USA
2016,February,Gems & Jewellery,Gold earrings,7113,71,7113,7113,1558373,105190177,150,10389.15,Hyderabad,Telangana,Los Angeles,CIF,7.5,0.39,USA
2016,February,Gems & Jewellery,Platinum rings,7110,71,7110,7110,1707423,115251052,117,14593.36,Hyderabad,Telangana,New York,CIF,7.5,0.43,USA
2016,February,Footwear,Leather shoes,6403,64,6403,6403,4544760,306771300,565,8043.82,Kolkata,West Bengal,Boston,CIF,10.0,2.73,USA
2016,February,Footwear,Sports shoes,6404,64,6404,6404,1823130,123061275,721,2528.61,Surat,Gujarat,Boston,FOB,10.0,1.95,USA
2016,February,Footwear,Canvas sneakers,6404,64,6404,6404,5069760,342208800,329,15409.6,Bangalore,Karnataka,Long Beach,FOB,10.0,2.54,USA
2016,February,Auto Components,Engine parts,8409,84,8409,8409,4991389,336918757,566,8818.71,Mumbai,Maharashtra,Los Angeles,FOB,2.5,2.23,USA
2016,February,Auto Components,Brake pads,8708,87,8708,8708,2950012,199125810,182,16208.86,Vadodara,Gujarat,Los Angeles,FOB,2.5,4.58,USA
2016,February,Auto Components,Gear boxes,8409,84,8409,8409,1685079,113742832,298,5654.63,Surat,Gujarat,San Francisco,CIF,2.5,1.11,USA
2016,February,Electronics,Mobile phones,8517,85,8517,8517,4651808,313997040,811,5735.89,Hyderabad,Telangana,Boston,FOB,0.0,4.33,USA
2016,February,Electronics,Laptop computers,8471,84,8471,8471,2395755,161713462,321,7463.41,Surat,Gujarat,Seattle,FOB,0.0,0.25,USA
2016,February,Electronics,Smart watches,8517,85,8517,8517,2386094,161061345,493,4839.95,Hyderabad,Telangana,Chicago,FOB,0.0,1.33,USA
2016,February,Pharmaceuticals,Generic drugs,3001,30,3001,3001,1044029,70471957,706,1478.79,Vadodara,Gujarat,San Francisco,FOB,0.0,1.16,USA
2016,February,Pharmaceuticals,Vaccines,3002,30,3002,3002,857882,57907035,800,1072.35,Vadodara,Gujarat,Seattle,CIF,0.0,0.48,USA
2016,February,Pharmaceuticals,Antibiotics,2901,29,2901,2901,612881,41369467,771,794.92,Kolkata,West Bengal,Miami,FOB,0.0,2.57,USA
2016,February,Chemicals,Organic chemicals,2901,29,2901,2901,4180125,282158437,489,8548.31,Kolkata,West Bengal,Miami,FOB,3.0,1.32,USA
2016,February,Chemicals,Inorganic chemicals,2801,28,2801,2801,4785178,322999515,498,9608.79,Bangalore,Karnataka,Miami,FOB,3.0,0.84,USA
2016,February,Chemicals,Paints,3201,32,3201,3201,4884208,329684040,543,8994.86,Chennai,Tamil Nadu,Long Beach,FOB,3.0,3.13,USA
2016,March,Textiles,Cotton yarn,5205,52,5205,5205,3905125,263595937,485,8051.8,Mumbai,Maharashtra,Los Angeles,CIF,5.0,4.57,USA
2016,March,Textiles,Silk fabric,5007,50,5007,5007,4124849,278427307,554,7445.58,Surat,Gujarat,Philadelphia,CIF,5.0,4.51,USA
2016,March,Textiles,Woolen fabric,5101,51,5101,5101,1000493,67533277,776,1289.3,Surat,Gujarat,Chicago,CIF,5.0,0.24,USA
2016,March,Gems & Jewellery,Diamond rings,7102,71,7102,7102,2991285,201911737,700,4273.26,Chennai,Tamil Nadu,Chicago,CIF,7.5,3.34,USA
2016,March,Gems & Jewellery,Gold earrings,7113,71,7113,7113,874341,59018017,669,1306.94,Hyderabad,Telangana,Philadelphia,CIF,7.5,1.39,USA
2016,March,Gems & Jewellery,Platinum rings,7110,71,7110,7110,3364155,227080462,135,24919.67,Hyderabad,Telangana,Boston,FOB,7.5,1.09,USA
2016,March,Footwear,Leather shoes,6403,64,6403,6403,1840181,124212217,554,3321.63,Mumbai,Maharashtra,Chicago,FOB,10.0,1.71,USA
2016,March,Footwear,Sports shoes,6404,64,6404,6404,2904934,196083045,756,3842.51,Kolkata,West Bengal,Seattle,CIF,10.0,2.79,USA
2016,March,Footwear,Canvas sneakers,6404,64,6404,6404,4196145,283239787,352,11920.87,Vadodara,Gujarat,Seattle,FOB,10.0,2.36,USA
2016,March,Auto Components,Engine parts,8409,84,8409,8409,1908447,128820172,370,5157.96,Surat,Gujarat,Long Beach,CIF,2.5,2.95,USA
2016,March,Auto Components,Brake pads,8708,87,8708,8708,711678,48038265,638,1115.48,Mumbai,Maharashtra,Seattle,CIF,2.5,1.75,USA
2016,March,Auto Components,Gear boxes,8409,84,8409,8409,4809791,324660892,271,17748.31,Vadodara,Gujarat,Long Beach,CIF,2.5,0.32,USA
2016,March,Electronics,Mobile phones,8517,85,8517,8517,4370955,295039462,448,9756.6,Chennai,Tamil Nadu,New York,FOB,0.0,1.63,USA
2016,March,Electronics,Laptop computers,8471,84,8471,8471,4268610,288131175,210,20326.71,Hyderabad,Telangana,Houston,FOB,0.0,4.47,USA
2016,March,Electronics,Smart watches,8517,85,8517,8517,1727277,116591197,280,6168.85,Hyderabad,Telangana,Houston,FOB,0.0,3.19,USA
2016,March,Pharmaceuticals,Generic drugs,3001,30,3001,3001,2111643,142535902,564,3744.05,Surat,Gujarat,New York,FOB,0.0,0.32,USA
2016,March,Pharmaceuticals,Vaccines,3002,30,3002,3002,4820534,325386045,110,43823.04,Bangalore,Karnataka,Philadelphia,FOB,0.0,2.2,USA
2016,March,Pharmaceuticals,Antibiotics,2901,29,2901,2901,4559019,307733782,280,16282.21,Kolkata,West Bengal,Long Beach,FOB,0.0,2.41,USA
2016,March,Chemicals,Organic chemicals,2901,29,2901,2901,3613840,243934200,270,13384.59,Chennai,Tamil Nadu,Houston,FOB,3.0,2.69,USA
2016,March,Chemicals,Inorganic chemicals,2801,28,2801,2801,2727341,184095517,427,6387.22,Chennai,Tamil Nadu,New York,CIF,3.0,2.82,USA
2016,March,Chemicals,Paints,3201,32,3201,3201,1532000,103410000,260,5892.31,Bangalore,Karnataka,Philadelphia,FOB,3.0,4.85,USA
2016,April,Textiles,Cotton yarn,5205,52,5205,5205,4367371,294797542,225,19410.54,Surat,Gujarat,San Francisco,FOB,5.0,1.8,USA
2016,April,Textiles,Silk fabric,5007,50,5007,5007,4259994,287549595,530,8037.72,Chennai,Tamil Nadu,Philadelphia,FOB,5.0,2.29,USA
2016,April,Textiles,Woolen fabric,5101,51,5101,5101,4655600,314253000,705,6603.69,Vadodara,Gujarat,Miami,CIF,5.0,4.31,USA
2016,April,Gems & Jewellery,Diamond rings,7102,71,7102,7102,1296810,87534675,594,2183.18,Mumbai,Maharashtra,Miami,CIF,7.5,4.61,USA
2016,April,Gems & Jewellery,Gold earrings,7113,71,7113,7113,2877938,194260815,326,8828.03,Kolkata,West Bengal,Los Angeles,FOB,7.5,0.37,USA
2016,April,Gems & Jewellery,Platinum rings,7110,71,7110,7110,1554195,104908162,363,4281.53,Kolkata,West Bengal,San Francisco,FOB,7.5,4.2,USA
2016,April,Footwear,Leather shoes,6403,64,6403,6403,754284,50914170,230,3279.5,Hyderabad,Telangana,Miami,CIF,10.0,3.56,USA
2016,April,Footwear,Sports shoes,6404,64,6404,6404,1042223,70350052,138,7552.34,Kolkata,West Bengal,Long Beach,FOB,10.0,3.61,USA
2016,April,Footwear,Canvas sneakers,6404,64,6404,6404,1563971,105568042,625,2502.35,Surat,Gujarat,Chicago,CIF,10.0,0.52,USA
2016,April,Auto Components,Engine parts,8409,84,8409,8409,861746,58167855,314,2744.41,Mumbai,Maharashtra,Chicago,FOB,2.5,4.33,USA
2016,April,Auto Components,Brake pads,8708,87,8708,8708,4457116,300855330,716,6225.02,Chennai,Tamil Nadu,Los Angeles,FOB,2.5,3.15,USA
2016,April,Auto Components,Gear boxes,8409,84,8409,8409,704628,47562390,188,3748.02,Kolkata,West Bengal,Los Angeles,CIF,2.5,1.83,USA
2016,April,Electronics,Mobile phones,8517,85,8517,8517,4049070,273312225,722,5608.13,Surat,Gujarat,Los Angeles,FOB,0.0,1.34,USA
2016,April,Electronics,Laptop computers,8471,84,8471,8471,2852900,192570750,632,4514.08,Mumbai,Maharashtra,Los Angeles,CIF,0.0,1.66,USA
2016,April,Electronics,Smart watches,8517,85,8517,8517,1479337,99855247,599,2469.68,Chennai,Tamil Nadu,Los Angeles,CIF,0.0,2.56,USA
2016,April,Pharmaceuticals,Generic drugs,3001,30,3001,3001,1605379,108363082,683,2350.48,Kolkata,West Bengal,Chicago,CIF,0.0,3.21,USA
2016,April,Pharmaceuticals,Vaccines,3002,30,3002,3002,3207553,216509827,518,6192.19,Hyderabad,Telangana,Long Beach,CIF,0.0,4.89,USA
2016,April,Pharmaceuticals,Antibiotics,2901,29,2901,2901,3174184,214257420,119,26673.82,Kolkata,West Bengal,Los Angeles,CIF,0.0,0.96,USA
2016,April,Chemicals,Organic chemicals,2901,29,2901,2901,2336523,157715302,495,4720.25,Vadodara,Gujarat,Los Angeles,CIF,3.0,2.74,USA
2016,April,Chemicals,Inorganic chemicals,2801,28,2801,2801,4763620,321544350,267,17841.27,Hyderabad,Telangana,Miami,FOB,3.0,3.96,USA
2016,April,Chemicals,Paints,3201,32,3201,3201,1687879,113931832,795,2123.12,Mumbai,Maharashtra,New York,CIF,3.0,4.23,USA
2016,May,Textiles,Cotton yarn,5205,52,5205,5205,1372615,92651512,393,3492.66,Hyderabad,Telangana,New York,FOB,5.0,2.52,USA
2016,May,Textiles,Silk fabric,5007,50,5007,5007,978835,66071362,468,2091.53,Chennai,Tamil Nadu,Boston,CIF,5.0,1.11,USA
2016,May,Textiles,Woolen fabric,5101,51,5101,5101,2853119,192585532,770,3705.35,Mumbai,Maharashtra,San Francisco,FOB,5.0,4.34,USA
2016,May,Gems & Jewellery,Diamond rings,7102,71,7102,7102,1420632,95892660,266,5340.72,Kolkata,West Bengal,Long Beach,CIF,7.5,4.76,USA
